,ATT129
ATT129,1.0
ATT14,0.984931443906416
ATT130,0.9595026108778877
ATT126,0.9250633025339399
ATT128,-0.9094205646770718
ATT13,0.8834851713650664
ATT19,0.8834639561928675
ATT24,0.8458239496367332
ATT123,0.8184714193698558
ATT28,0.7918241015437109
ATT125,-0.7561774644098274
ATT68,0.7505817665696065
ATT69,0.7352648601184151
ATT32,0.7277949488797661
ATT33,0.7197097819621118
ATT18,0.7119200707014546
ATT11,-0.7004883593291428
ATT9,-0.6969157513587512
ATT67,0.6758148257803128
ATT66,0.6756690734318552
ATT97,0.6732953441877174
ATT16,-0.6574192542428948
ATT109,0.6457698041686358
ATT29,0.6428775681392827
ATT121,-0.640071810580388
ATT59,0.6082342622269332
ATT111,0.5986433081063006
ATT131,-0.5718198178790842
ATT94,-0.569971851053676
ATT21,-0.5500335730038813
ATT25,0.5296367059850206
ATT132,0.46510829408998133
ATT20,0.45934093098887085
ATT117,-0.44703484425672635
ATT95,0.44455722749052407
ATT23,0.4429152340436691
ATT26,-0.36113900403516064
ATT15,0.3424073809870985
ATT118,0.33774512729117734
ATT39,-0.3181722536254607
ATT88,0.31577910197953124
ATT57,-0.3025212765243873
ATT10,-0.299652791449613
ATT12,-0.2836735354338709
ATT115,-0.27769095729098353
ATT40,-0.26742774040067163
ATT107,0.2625471278665228
ATT8,-0.25118088081458106
ATT119,-0.24097992669830393
ATT122,-0.2121222404100919
ATT96,-0.20401830539777713
ATT73,-0.19206221334171325
ATT101,-0.18792674392588543
ATT98,-0.18376184994090772
ATT30,-0.18336604911612284
ATT35,0.16449873770939608
ATT89,-0.15534692748748696
ATT127,0.15128547380527574
ATT56,0.14707430119940282
ATT99,-0.1452546326064313
ATT71,-0.13231656954661516
ATT74,-0.13231656954661516
ATT4,-0.1306159782524445
ATT17,-0.13056430632670785
ATT72,0.12437331628290063
ATT75,0.12437331628290063
ATT31,0.12178270146578421
ATT70,0.11992483696059045
ATT124,0.11632027638910494
ATT110,0.1090632663440275
ATT55,-0.10127072980727878
ATT108,0.08811456572503955
ATT37,0.0869220715336336
ATT91,0.08588934587929827
ATT100,-0.07960972978299348
ATT120,0.07374692741079868
ATT116,-0.0731880754368844
ATT34,-0.0692578703846993
ATT27,0.06831165863335419
ATT92,-0.06221554169620414
ATT112,0.06023984174226121
Month,0.056387303241391545
ATT113,0.05344471897612448
ATT62,-0.05083964102669967
ATT61,-0.04904759730800885
ATT41,-0.0419490712826869
ATT51,-0.0380000964858726
ATT38,0.037874390723756535
ATT42,-0.023967537874035508
ATT7,-0.02362265564302452
ATT2,0.022501731179638867
ATT22,-0.020854386424795073
Date,0.018047360372124302
ATT114,0.013623421034675875
ATT58,-0.01257618456267346
Year,0.00998912912121529
Hour,-0.008160302795824238
ATT52,-0.007918221760027523
ATT53,-0.0073207330477051795
ATT1,-0.006993351549619171
ATT6,-0.006442048850434598
ATT36,0.0038214415341656757
ATT3,-0.003642374273513381
ATT5,-0.002089311441164276
ATT90,0.0012405364454648967
ATT43,
ATT44,
ATT45,
ATT46,
ATT47,
ATT48,
ATT49,
ATT50,
ATT54,
ATT60,
ATT63,
ATT64,
ATT65,
ATT76,
ATT77,
ATT78,
ATT79,
ATT80,
ATT81,
ATT82,
ATT83,
ATT84,
ATT85,
ATT86,
ATT87,
ATT93,
