,ATT29
ATT29,1.0
ATT131,-0.9241103782461356
ATT33,0.9143180718121063
ATT69,0.9065325297943652
ATT109,0.905910714262606
ATT68,0.8787092891044715
ATT94,-0.8706411434978171
ATT97,0.8458484342260187
ATT25,0.8323910507462413
ATT28,0.7896220656941495
ATT32,0.7874167660443755
ATT67,0.7831107789924681
ATT66,0.7746209510699336
ATT24,0.7331293308397059
ATT59,0.697438522662664
ATT111,0.6789211799939256
ATT130,0.6627240617536596
ATT9,-0.6459105826109599
ATT129,0.6428775681392827
ATT11,-0.6426201807812087
ATT14,0.632755131863798
ATT132,0.6217904682162843
ATT20,0.6119530986992665
ATT123,0.6080883019511909
ATT19,0.6055021583719564
ATT13,0.5973811663292884
ATT126,0.5965524334810126
ATT125,-0.5780766956936909
ATT128,-0.5775287349212416
ATT121,-0.5680200694044223
ATT16,-0.5655004336213039
ATT95,0.5507553876749495
ATT39,-0.5485064066096312
ATT57,-0.5374060217918177
ATT40,-0.502231152005514
ATT18,0.4908496923693873
ATT118,0.45796716385455466
ATT21,-0.4338039073188068
ATT15,0.398933632031715
ATT35,0.3676531811561026
ATT127,0.3563239227926977
ATT31,0.35519710406514976
ATT56,0.3480382949658908
ATT75,0.32200901992277087
ATT72,0.32200901992277087
ATT117,-0.31347508471371727
ATT124,0.3060085381097645
ATT4,-0.3003304120449712
ATT70,0.283055188116781
ATT27,0.2731780936017418
ATT120,0.2662934065041764
ATT23,0.23536381480406168
ATT88,0.23467010669637037
ATT96,-0.2086996754835477
ATT116,0.19017496613859283
ATT26,-0.17237813587380935
ATT22,0.1719318794857471
ATT114,0.1643661435093698
ATT1,0.16254764837008143
ATT122,-0.1596007167271557
ATT98,0.15560805156310986
ATT62,0.14571395084849012
ATT10,-0.1430870850514799
ATT107,0.13590214288666638
ATT2,0.12917777853624052
ATT74,-0.12162547768344259
ATT71,-0.12162547768344259
ATT113,0.12004566268436316
ATT12,-0.11077081471339272
ATT5,0.10924278319781865
Month,-0.10787687391639796
ATT115,-0.10586016107680064
ATT41,0.10390194179104953
ATT92,-0.0984291339686795
ATT91,0.0939070750435295
ATT6,0.09215039206031314
ATT42,0.08443804215461051
ATT101,0.0799204134502347
ATT7,0.07941834893756557
ATT110,0.07916060970894671
ATT36,0.06978699424829422
ATT55,-0.06859692547303482
ATT37,0.06835296915511482
ATT38,0.06617655953603839
ATT8,-0.06568307074925259
ATT61,0.05453745622760782
ATT51,0.0523787942226035
ATT108,0.04675108812787923
ATT112,-0.04243593408269578
ATT17,0.04241269418657933
ATT99,-0.042397754523527474
ATT34,-0.042152837362536416
Hour,0.03566746550635536
ATT3,0.03455290074514161
ATT73,-0.03315469389565571
ATT100,-0.0320446688980894
ATT58,-0.01965982844222926
Year,-0.017695195459556924
ATT52,-0.014448565795092126
ATT53,0.01310343961988904
ATT30,0.007701935448013274
ATT89,0.007577053374274661
Date,0.004821489284763928
ATT119,-0.0025183822169729713
ATT90,-0.0008413637312396068
ATT43,
ATT44,
ATT45,
ATT46,
ATT47,
ATT48,
ATT49,
ATT50,
ATT54,
ATT60,
ATT63,
ATT64,
ATT65,
ATT76,
ATT77,
ATT78,
ATT79,
ATT80,
ATT81,
ATT82,
ATT83,
ATT84,
ATT85,
ATT86,
ATT87,
ATT93,
