,ATT61
ATT61,1.0
ATT62,0.5521468341134794
ATT70,0.5119373350843838
ATT4,-0.4550536262875287
ATT98,0.35633543069190105
ATT101,0.3523534203436222
ATT90,-0.3351390674692456
ATT107,-0.33294254227980663
ATT111,-0.29626384989923904
ATT59,-0.2871468885306426
ATT122,0.27808477323328906
ATT23,-0.27254771191165716
ATT1,0.26974369816593446
ATT124,0.26873886941472497
ATT17,0.2651016295474584
ATT127,0.25145026394046754
ATT108,-0.24487918005512524
ATT112,-0.24186486716333608
ATT41,0.24128205286479631
ATT66,-0.24048947960504283
ATT110,-0.2395034388276521
ATT32,-0.23926885176306556
ATT12,0.23875372228047984
ATT115,0.23105929154639263
ATT26,0.23101116938934785
ATT117,0.2301661067060831
ATT67,-0.22951509554234634
Month,0.2265013046156247
ATT10,0.22563209050654967
ATT116,0.21835225459967927
ATT18,-0.21392609941285595
ATT5,0.2129744355758786
ATT22,0.20977082952994722
ATT119,0.2051096678683855
ATT21,0.20496607663842095
ATT6,0.20391108100421942
ATT2,0.19941331217977437
ATT99,0.1986683392896764
ATT42,0.19865373979773707
ATT7,0.19860989008912036
Year,-0.19001117852613736
ATT13,-0.16652469958599314
ATT97,0.16176242272718455
ATT51,0.16026415871593958
ATT28,-0.15747187465535478
ATT30,0.15562706931781586
ATT20,0.1552660471078448
ATT100,0.1539080036609211
ATT40,-0.15077024068967343
ATT92,-0.14858569296910107
ATT118,0.13873477059958375
ATT57,-0.13436746689206064
ATT27,0.13262571489148056
ATT39,-0.13174363406439568
ATT16,0.13017231914523028
ATT120,0.12949675084135312
ATT8,0.1271840880427492
ATT113,-0.11970954557340728
ATT123,-0.1162487869729708
ATT125,0.1092581829377147
ATT121,0.10921809717615384
ATT126,-0.10887113719825793
ATT128,0.10099778776777353
ATT15,0.09529117306957134
ATT19,-0.09466918065694716
Hour,-0.08577061551671591
ATT11,0.0853375180163566
ATT114,0.08502996939927124
ATT24,-0.077144769703719
ATT35,-0.07607109108789702
ATT9,0.07546377306922986
ATT75,-0.07105840942223031
ATT72,-0.07105840942223031
ATT74,0.07000056488823672
ATT71,0.07000056488823672
ATT91,-0.06741183930345229
ATT94,0.06710979157942647
ATT56,-0.06260339204520105
ATT89,-0.062255092045272804
ATT109,0.05911903537264372
ATT3,0.05836324110613554
ATT29,0.05453745622760782
ATT68,0.05333373253327207
ATT55,0.051161209799092854
ATT95,-0.05073140484433241
ATT25,0.049793309611618736
ATT129,-0.04904759730800885
ATT31,0.048521225336090434
ATT14,-0.042052559231989556
ATT69,0.04176963136680117
ATT38,-0.03966095599324363
ATT33,0.038801829131143724
ATT34,0.03535418421782437
ATT53,0.028843347863101283
Date,-0.028348568663054984
ATT132,0.02317756283961696
ATT96,-0.02060169659023179
ATT36,-0.017445472033462677
ATT37,-0.015847689128796534
ATT131,-0.013586688446379159
ATT130,-0.012884295630217403
ATT52,0.01228789208106295
ATT58,-0.012188891672910686
ATT73,0.0037437970575182377
ATT88,0.0007591577727009661
ATT43,
ATT44,
ATT45,
ATT46,
ATT47,
ATT48,
ATT49,
ATT50,
ATT54,
ATT60,
ATT63,
ATT64,
ATT65,
ATT76,
ATT77,
ATT78,
ATT79,
ATT80,
ATT81,
ATT82,
ATT83,
ATT84,
ATT85,
ATT86,
ATT87,
ATT93,
