,ATT108
ATT108,1.0
ATT110,0.9948102826531958
ATT112,0.9024659913591754
ATT91,0.8340662208186286
ATT90,0.7929491645878604
ATT70,-0.6481618581272404
ATT111,0.6224622047441758
Hour,0.6064166352331964
ATT59,0.5995539414085317
ATT4,0.5906768752109629
ATT113,0.57052898900906
ATT66,0.45066803518299914
ATT92,-0.44803367647840886
ATT67,0.4388145429397191
ATT89,0.4215572603181367
ATT107,0.37157980595358364
ATT95,0.33958828959615295
ATT32,0.31398768613984507
ATT101,-0.2516792726995107
ATT61,-0.24487918005512524
ATT114,0.23740802822773835
ATT96,0.23315668212233864
ATT73,0.22899904327567439
ATT23,0.22607590605806918
ATT132,0.2181772665568968
ATT94,-0.2086287399201543
ATT115,-0.1964073862531463
ATT62,-0.19497473401875537
ATT98,-0.1890883346708994
ATT18,0.18618419784063592
ATT1,-0.17881884126765213
ATT100,-0.1711425099618357
ATT99,-0.1692057017184687
ATT116,-0.15639584415467675
ATT22,-0.15131005893829225
ATT13,0.1499739471246499
ATT42,-0.14925298252099736
ATT7,-0.14924520843158795
ATT28,0.1482073169018347
ATT120,-0.14636708263555404
ATT6,-0.14503809379883012
ATT27,-0.14253540558196798
ATT2,-0.13416462087724287
Month,-0.13407161731535844
ATT121,-0.13263821558523026
ATT41,-0.13130236523307473
ATT11,-0.13121805938097875
ATT124,-0.13092025440749905
ATT16,-0.13034682609459514
ATT9,-0.12972279859190744
ATT5,-0.12518981312896166
ATT127,-0.12405552564794992
ATT17,-0.12026313000093493
ATT109,0.11779164699909048
ATT31,-0.11509356738440718
ATT10,-0.11188704243603614
ATT12,-0.10446236847659249
ATT21,-0.09749686215133693
ATT131,-0.09494069678761366
Year,0.09301262713795332
ATT74,-0.09106906831920357
ATT71,-0.09106906831920357
ATT126,0.09011855074654682
ATT129,0.08811456572503955
ATT51,-0.08530295558155689
ATT123,0.08501663412382593
ATT40,0.08139292604882899
ATT118,-0.07997916608657273
ATT130,0.07875614546833733
ATT128,-0.0786455188194179
ATT14,0.07677227683606581
ATT122,-0.07591933309449216
ATT24,0.0739226544274234
ATT125,-0.0728516876601753
ATT68,0.0718795747115868
ATT36,0.0696789790646096
ATT57,0.06333758727973013
ATT20,-0.062207797109034506
ATT39,0.061911823880162066
ATT19,0.05787947533185252
ATT69,0.057520962783631335
ATT35,-0.0511627689029866
ATT117,-0.05089173953377437
ATT15,-0.049874942288746456
ATT33,0.04873859965524885
ATT56,-0.04693778002072263
ATT29,0.04675108812787923
ATT3,-0.03497424782469303
ATT88,0.03223407134597536
ATT38,0.02627205182551613
ATT26,-0.02623553211495776
ATT37,-0.02548564840591181
ATT25,0.023081642932856306
ATT34,0.02125540502880086
ATT119,0.020104360021052196
ATT75,-0.014062235177591531
ATT72,-0.014062235177591531
ATT8,0.013156413530101897
ATT53,-0.012919293945589655
ATT55,-0.010398558133969248
ATT58,-0.00660732548209935
ATT97,-0.005504726556858535
ATT52,-0.004815849343528976
Date,0.002249602275440935
ATT30,-0.0010331550429392203
ATT43,
ATT44,
ATT45,
ATT46,
ATT47,
ATT48,
ATT49,
ATT50,
ATT54,
ATT60,
ATT63,
ATT64,
ATT65,
ATT76,
ATT77,
ATT78,
ATT79,
ATT80,
ATT81,
ATT82,
ATT83,
ATT84,
ATT85,
ATT86,
ATT87,
ATT93,
