,ATT10
ATT10,1.0
ATT12,0.9482998438576653
ATT17,0.6871565431076685
ATT122,0.6829101135212676
ATT117,0.5191782701750453
ATT22,0.44500293664794927
ATT13,-0.3650871551092243
ATT18,-0.3644236024257941
ATT121,0.36325725221802535
ATT101,0.352811787351447
ATT16,0.3467713638279118
ATT21,0.34452156854763616
ATT23,-0.3435733557148233
ATT11,0.32325311364850584
ATT9,0.31621552337211906
ATT126,-0.3131396569130932
ATT28,-0.3120372821107143
ATT98,0.3051034138000423
ATT32,-0.3020294150478655
ATT129,-0.299652791449613
ATT107,-0.29704018080473726
ATT99,0.29281721102105185
ATT115,0.2921689785195769
ATT128,0.2876932522189626
ATT19,-0.2876912144410466
ATT8,0.28623592367343276
ATT14,-0.2812170542626396
ATT123,-0.27841964626482907
ATT24,-0.2720843353440459
ATT62,0.2697666260764177
ATT66,-0.25554362364484373
ATT130,-0.25406004679061694
ATT67,-0.24773215234473636
ATT111,-0.2456163037962087
ATT59,-0.24435430620134738
ATT125,0.24408440897957642
ATT26,0.24259381796396046
ATT68,-0.23644482429633748
ATT27,0.23126396032046428
ATT100,0.2262417827005684
ATT61,0.22563209050654967
ATT73,0.20890783119216105
ATT69,-0.20573731719639143
ATT94,0.19748512643461136
ATT33,-0.19745075174918167
Month,0.19595594485636986
ATT1,0.19435564204176065
ATT116,0.19355295359312177
ATT95,-0.19305097333331447
ATT120,0.18796210270163283
ATT119,0.18702656543065826
ATT41,0.18494682153865244
ATT89,0.18179354744128687
ATT132,-0.18005708747584767
ATT131,0.1575729343750028
ATT29,-0.1430870850514799
ATT6,0.1401284339647826
Year,-0.1341702727089164
ATT96,0.13373914828991168
ATT97,-0.13191179017520302
ATT42,0.1305000219683458
ATT7,0.13034096002116974
ATT5,0.12940522721769276
ATT110,-0.12017511268803838
ATT112,-0.11888225845355663
ATT124,0.11392711858203569
ATT108,-0.11188704243603614
ATT109,-0.10933435475207305
ATT25,-0.10800886412985938
ATT51,0.10631798240574906
ATT70,0.10121720473351416
ATT2,0.09656262694185117
ATT127,0.09628311838546098
ATT4,-0.09554057716589416
ATT31,0.0947459523139439
ATT118,0.09167626809812353
ATT114,0.08568734907245133
ATT30,0.07927015325496518
ATT40,-0.07770868446528327
ATT90,-0.063900313641982
ATT88,-0.06308933341429648
ATT36,0.06264324066317409
ATT57,-0.05968759579975074
ATT34,-0.05843550088156073
ATT91,-0.05678318802517774
ATT113,-0.05367685109231246
ATT39,-0.05308978530566831
Date,-0.051223916289820884
ATT55,-0.049043927452787725
ATT35,-0.04515045463363087
ATT37,-0.04053820163232197
ATT3,0.03704355519811161
ATT92,0.03629574515849262
ATT74,-0.02404756753078076
ATT71,-0.02404756753078076
ATT72,-0.023154191169793167
ATT75,-0.023154191169793167
ATT53,0.02227828561306639
ATT56,-0.015329098050143309
ATT20,-0.013144226229352395
Hour,0.010939034090888294
ATT52,0.0077022168696344335
ATT58,0.007651620817638897
ATT38,0.0028270477944356
ATT15,-0.0004577154775916821
ATT43,
ATT44,
ATT45,
ATT46,
ATT47,
ATT48,
ATT49,
ATT50,
ATT54,
ATT60,
ATT63,
ATT64,
ATT65,
ATT76,
ATT77,
ATT78,
ATT79,
ATT80,
ATT81,
ATT82,
ATT83,
ATT84,
ATT85,
ATT86,
ATT87,
ATT93,
